name,ingredients,health-info,diet,image
Fresh Chimichurri Sauce (Keto &amp;amp; Whole30 Diet Friendly),"['2 large shallots, peeled \\u0026amp; sliced thinly', '1 cup fresh cilantro leaves, washed \\u0026amp; dried', '1 cup fresh Italian parsley leaves, washed \\u0026amp; dried', '1/4 cup fresh oregano leaves (about 6 sprigs) washed \\u0026amp; dried', '6 cloves of fresh garlic, peeled \\u0026amp; smashed', '2 Fresno chili peppers, washed \\u0026amp; seeded', '1/2 cup extra virgin olive oil', '1/4 cup red wine vinegar', 'Salt \\u0026amp; Pepper to Taste']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",['Low-Carb'],https://www.edamam.com/web-img/21d/21d7ed8688b57ee23f9771f55c5ba781.jpg
Keto Blueberry Lemon Bread recipes,"['3 cups blanched almond flour (not almond meal)', '2 tablespoons egg white protein powder', '1 teaspoon cream of tartar', '½ teaspoon baking soda', '¼ teaspoon celtic sea salt', '6 large eggs', '1 tablespoon lemon zest', '½ teaspoon vanilla stevia', '1 cup blueberries, fresh or frozen']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/e5e/e5efd86065aecc1e276aa2590f7a6c97
Keto Everything Bagel Chicken,"['2 tsp. poppy seeds', '2 tsp. white sesame seeds', '2 tsp. black sesame seeds', '2 tsp. dried minced garlic', '2 tsp. dried minced onion', '4 tbsp. Keto-friendly mayonnaise', '1 tbsp. Keto-friendly Dijon mustard', 'Cooking spray', '4 boneless skinless chicken breasts (8-oz. each)', 'Kosher salt', '3 oz. cream cheese, softened', '1/4 c. heavy cream', '1 green onion, thinly sliced, plus more for garnish']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/b88/b8819063e4396b5c63b61268378cf72c.jpg
Zucchini Noodles with Spicy Meatballs Recipe,"['1 large zucchini', '1 tablespoon extra-virgin olive oil', '1⁄2 cup chopped white onion', '1 clove garlic, minced', '1 large egg', '1⁄8 cup shredded pepper jack cheese', '1⁄4 teaspoon salt', '1⁄8 teaspoon black pepper', '1⁄4 pound 85/15 ground beef', '1⁄4 pound ground pork', '1 tablespoon grass-fed salted butter', '1 cup no-sugar-added marinara sauce']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/171/1712a26c12fe81150230b02223666481.jpg
SF/GF Orange &amp;amp; Clove Olive Oil Cake (Low-Carb/Keto Friendly),"['1 3/4 cups Almond Flour', '1 tablespoon Coconut Flour', '1 1/2 teaspoons Kosher Salt', '1/2 teaspoon Baking Powder', '1/2 teaspoon Baking Soda', '3/4 teaspoon Ground Cloves', '1 3/4 cups Monkfruit Sweetener', '1 1/3 cups Extra-virgin Olive Oil', '1 1/4 cups Whole Milk', '3 Large Eggs', '1 1/2 tablespoons Grated Orange Zest', '1/4 cup Fresh Orange Juice']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/024/0240f52b34e731365bdd809bfaaca86b.jpg
Cauliflower Rice Recipe,"['1 large head cauliflower, cut into florets', '3 tablespoons ghee or clarified butter', '1/2 onion, finely chopped', '1 carrot, peeled and finely chopped', '2 cloves garlic, minced', '1/2 cup chicken broth', '1 tablespoon minced cilantro', '1/2 teaspoon salt', '1/2 teaspoon black pepper']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/aac/aacb265e4aaf57afd28b271ee98bf5ea.jpg
Keto Chocolate Cake,"['Cooking spray', '1 1/2 c. almond flour', '2/3 c. unsweetened cocoa powder', '3/4 c. coconut flour', '1/4 c. flaxseed meal', '2 tsp. baking powder', '2 tsp. baking soda', '1 tsp. kosher salt', '1/2 c. (1 stick) butter, softened', '3/4 c. keto friendly granulated sugar (such as Swerve)', '4 large eggs', '1 tsp. pure vanilla extract', '1 c. almond milk', '1/3 c. strong brewed coffee', '2 (8-oz.) blocks of cream cheese, softened', '1/2 c. (1 stick) butter, softened', '3/4 c. keto friendly powdered sugar (such as Swerve)', '1/2 c. unsweetened cocoa powder', '1/2 c. coconut flour', '1/4 tsp. instant coffee powder', '3/4 c. heavy cream', 'Pinch kosher salt']",[],[],https://www.edamam.com/web-img/d82/d8256bb242b7ef7916c4ad364c9cecfb.jpg
Keto Blueberry Muffins,"['2 1/2 c. almond flour', '1/3 c. keto friendly sugar (such as Swerve)', '1 1/2 tsp. baking powder', '1/2 tsp. baking soda', '1/2 tsp. kosher salt', '1/3 c. melted butter', '1/3 c. unsweetened almond milk', '3 large eggs', '1 tsp. pure vanilla extract', '2/3 c. fresh blueberries', 'Zest of 1/2 lemon (optional)']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/ad5/ad5f7bb610d62a21ab57a40e691d008d.jpg
Pesto Shrimp Skewers,"['Garlic powder-1 tbsp', 'Pepper- 1 tbsp', 'Salt', 'oil-1 tbsp', 'basil leaves- 1 tbsp', 'Parmesan cheese- 1 tbsp', 'Shrimp- 10-20 pieces', 'oil spray']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/a33/a332121eaa60a84c93174a5ee54e06b2.jpg
Keto Burger Stuffed Onions,"['4 medium yellow onions', 'Cooking spray', '1 lb. ground beef', 'Kosher salt', 'Freshly ground black pepper', '1 large egg', '1/2 tsp. Italian seasoning', '2 oz. shredded cheddar', '1/4 c. keto-friendly mayonnaise', '1 tbsp. yellow mustard', '1 tbsp. capers, chopped', '1 tsp. sweet paprika']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/035/03511787bae13db9537ca02463fd2470.jpg
Peanut Butter Coconut Treats,"['3/4 cup shredded coconut', '1/2 cup crunchy peanut butter', '1/3 cup powdered monk fruit', '1/4 teaspoon vanilla', '1/8 teaspoon salt', '1/8 cup sugar-free chocolate, chopped fine (optional)']","['Vegan', 'Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/98c/98c81e036a592ab423f7933f9d8ae9f2.jpg
Keto Taco Casserole,"['1 tbsp. extra-virgin olive oil', '1/2 yellow onion, diced', '2 lb. ground beef', '2 tbsp. kosher salt', 'Freshly ground black pepper', '2 tbsp. keto taco seasoning mix', '1 jalapeño, seeded and minced, plus more sliced for garnish', '6 large eggs, lightly beaten', '2 c. shredded Mexican cheese', '2 tbsp. freshly chopped parsley leaves', '1 c. sour cream, for serving (optional)']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/af9/af900cda93c2fa6eff6445b17feb1f93.jpg
Keto Chocolate Chip Cookies,"['2 large eggs', '1/2 c. (1 stick) melted butter', '2 tbsp. heavy cream', '2 tsp. pure vanilla extract', '2 3/4 c. almond flour', '1/4 tsp. kosher salt', '1/4 c. keto-friendly granulated sugar (such as Swerve)', ""3/4 c. dark chocolate chips (such as Lily's)"", 'Cooking spray']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/270/2707ce930c6324425d32a8046d76afc4.jpg
Celery Leaf &amp;amp; Fennel Poached Salmon,"['3-4 salmon fillets (4-6 oz), skinned', '1/4 teaspoon sea salt', '1/8 teaspoon ground black pepper', '1 teaspoon olive oil', '3 garlic cloves, chopped', '2 1/2 cups broth of your choice', '1/2 onion, halved', '1/3 cup fresh celery leaves', '1/4 teaspoon fennel seed', '8 sprigs of thyme', 'Lemon for garnish and to squeeze on fish']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/b04/b0407c8049e49a7347c4541812ca4471.jpg
Fresh Chimichurri Sauce,"['2 large shallots', '1 cup fresh cilantro leaves, washed \\u0026amp; dried', '1 cup fresh Italian parsley, washed \\u0026amp; dried', '1/4 cup fresh oregano leaves (about 6 sprigs), washed \\u0026amp; dried', '6 cloves fresh garlic, peeled and trimmed', '2 fresno chilis, washed \\u0026amp; seeded', '1/2 cup extra virgin olive oil', '1/4 cup red wine vinegar', 'salt \\u0026amp; pepper to taste']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",['Low-Carb'],https://www.edamam.com/web-img/af9/af9c94c898c30cbb73859fd5eeda137d.jpg
Keto Tuna Melt Bites,"['1/4 c. Keto-friendly mayonnaise', '1 tbsp. dijon mustard', '1 tbsp. lemon juice', '1 (6-oz.) can tuna', '1 rib celery, finely chopped', '2 tbsp. finely chopped red onion', '1 tbsp. freshly chopped parsley', 'Kosher salt', 'Freshly ground black pepper', 'Pinch crushed red pepper flakes', '12 slices cheddar']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/deb/deb67b2c27fb011eca9d2d440167af55.jpg
Chocolate Keto Protein Shake,"['3/4 c. almond milk', '1/2 c. ice', '2 tbsp. almond butter', '2 tbsp. unsweetened cocoa powder', '2 to 3 tbsp. keto-friendly sugar substitute to taste (such as Swerve)', '1 tbsp. chia seeds, plus more for serving', '2 tbsp. hemp seeds, plus more for serving', '1/2 tbsp. pure vanilla extract', 'Pinch kosher salt']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c42/c427070c8024bab4349f8632198bdbaf.jpg
Instant Pot Butter Chicken by Urvashi Pitre,"['\\u003cem\\u003eFor the rice\\u003c\\\\/em\\u003e', '1 cup aged basmati rice, rinsed', '1 cup water', '1 tablespoon ghee or vegetable oil', '1 teaspoon salt', '\\u003cem\\u003eFor the butter chicken\\u003c\\\\/em\\u003e', '1 (14-ounce) can diced tomatoes', '1 tablespoon minced ginger', '1 tablespoon minced garlic', '1 teaspoon turmeric', '1/2-1 teaspoons cayenne pepper (adjust to taste)', '1 teaspoon paprika', '1 teaspoon salt', '2 teaspoons good-quality garam masala, divided', '1 teaspoon ground cumin', '1 pound boneless skinless chicken thighs, left whole', '4 ounces butter, cut into cubes (use coconut oil, if dairy free)', '4 ounces heavy cream (use full-fat coconut milk, if dairy free)', '1/4-1/2 cups chopped cilantro']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/d7b/d7b2dd785a918f773a40c0c2507d17e0.jpg
Keto Coffee,"['3 c. brewed coffee', '4 tbsp. butter', '2 tbsp. coconut oil', '2 tbsp. heavy cream']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/359/359e84ef76edc3baa798e6f84d972e49.jpg
Keto Pancakes,"['1/2 c. almond flour', '4 oz. cream cheese, softened', '4 large eggs', '1 tsp. lemon zest', 'Butter, for frying and serving']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/0de/0de0b386bbe349fbf69d01259e705b8f.jpg
Keto Smoothie,"['1 1/2 c. frozen strawberries', '1 1/2 c. frozen raspberries, plus more for garnish (optional)', '1 c. frozen blackberries', '2 c. coconut milk', '1 c. baby spinach', 'Unsweetened shaved coconut, for garnish (optional)']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/6fe/6fecb7e8c3d267ee4785e299dea074cb.jpg
Keto Bread,"['6 large eggs', '1/2 tsp. cream of tartar', '1/4 c. (1/2 stick) butter, melted and cooled', '1 1/2 c. finely ground almond flour', '1 tbsp. baking powder', '1/2 tsp. kosher salt']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/67d/67dcef4d47eacd3276dfa30a0847fafb.jpg
Keto Dogs,"['2 c. shredded mozzarella', '4 oz. cream cheese', '2 large eggs, beaten', '2 1/2 c. almond flour', '2 tsp. baking powder', '1 tsp. kosher salt', '8 hot dogs', '4 tbsp. butter, melted', '1 tsp. garlic powder', '1 tbsp. freshly chopped parsley', 'Mustard, for serving']","['Sugar-Conscious', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/4a5/4a51b633ac3a970e78fbe474b088f486.jpg
Keto Taquitos,"['2 tbsp. extra-virgin olive oil', '1/2 onion, finely chopped', '4 cloves garlic, minced', '1 tsp. ground cumin', '1 tsp. chili powder', '2 c. shredded chicken', '2/3 c. red enchilada sauce', '4 tbsp. freshly chopped cilantro, plus more for garnish', 'Kosher salt', '2 c. shredded cheddar', '2 c. shredded Monterey jack', 'Sour cream, for serving (optional)']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/0f4/0f4c373e352c31602d7997dce938a5ac.jpg
Keto Meatballs,"['1 lb. ground beef', '1 clove garlic, minced', '1/2 c. shredded mozzarella', '1/4 c. freshly grated Parmesan, plus more for serving', '2 tbsp. freshly chopped parsley', '1 large egg, beaten', '1 tsp. kosher salt', '1/2 tsp. freshly ground black pepper', '2 tbsp. extra-virgin olive oil', '1 medium onion, chopped', '2 cloves garlic, minced', '1 (28-oz.) can crushed tomatoes', '1 tsp. dried oregano', 'Kosher salt', 'Freshly ground black pepper']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/c7d/c7d7d549b2a029686ab8dc098fb2cf57.png
Keto Crunchwrap,"['12 large leaves green cabbage, thick inner core removed', '1 lb. ground beef', '1 tsp. chili powder', '1/2 tsp. paprika', '1/2 tsp. cumin', 'Kosher salt', 'Freshly ground black pepper', '2 c. shredded cheddar', '2 oz. cream cheese', '1/4 c. heavy cream', '1 tbsp. butter', '1/4 tsp. ground mustard', '1/8 tsp. garlic powder', '1 c. shredded cheddar', '1 c. sour cream', '2 c. shredded lettuce', '1 c. chopped tomatoes', '1 c. shredded cheddar']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/c26/c26f63023c35cf252e7068fa69bfa4c7.jpg
Keto Chili,"['3 slices bacon, cut into 1/2"" strips', '1/4 medium yellow onion, chopped', '2 celery stalks, chopped', '1 green bell pepper, chopped', '1/2 c. sliced baby Bellas', '2 cloves garlic, minced', '2 lb. ground beef', '2 tbsp. chili powder', '2 tsp. ground cumin', '2 tsp. dried oregano', '2 tbsp. smoked paprika', 'Kosher salt', 'Freshly ground black pepper', '2 c. low-sodium beef broth', 'Sour cream, for garnish', 'Shredded cheddar, for garnish', 'Sliced green onions, for garnish', 'Sliced avocado, for garnish']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/22d/22d7f5a99f335dc8ff0e428083c69b96.jpg
Keto Tortilla Chips,"['2 c. shredded mozzarella', '1 c. almond flour', '1 tsp. kosher salt', '1 tsp. garlic powder', '1/2 tsp. chili powder', 'Freshly ground black pepper']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/261/2616583899e76a87aaacabb74a68a6f2.jpg
Keto Chocolate Truffles,"['1 c. dark chocolate chips, melted', '1 medium avocado, mashed', '1 tsp. vanilla extract', '1/4 tsp. Kosher salt', '1/4 c. cocoa powder']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/1b8/1b8d84d3e57309b4dac3b11d20388198.jpg
Keto Brownie Bombs,"['1 (8-oz.) block cream cheese, softened', '1/4 c. coconut oil', '1/4 c. unsweetened cocoa powder', ""2/3 c. dark chocolate chips, such as Lily's""]","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/588/588be8f789d177f95023052db12ad790.jpg
Keto Bacon Sushi,"['6 slices bacon, halved', '2 Persian cucumbers, thinly sliced', '2 medium carrots, thinly sliced', '1 avocado, sliced', '4 oz. cream cheese, softened', 'Sesame seeds, for garnish']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",[],https://www.edamam.com/web-img/e80/e800c45250cf237f7cd7c713e8cbd458.jpg
Everything Keto Bagels,"['2 c. almond flour', '1 tbsp. baking powder', '3 c. shredded mozzarella cheese', '2 oz. cream cheese', '2 large eggs, plus 1 large egg lightly beaten', '3 tbsp. everything bagel seasoning']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/624/624bf35e99cd5d3f602c9096e9cc8aaf.jpg
Keto Egg Salad,"['3 tbsp. mayonnaise', '2 tsp. lemon juice', '1 tbsp. finely chopped chives', 'Freshly ground black pepper', 'Kosher salt', '6 hard boiled eggs, peeled and chopped', '1 avocado, cubed', 'Lettuce, for serving', 'Cooked bacon, for serving']","['Sugar-Conscious', 'Immuno-Supportive']",['Low-Carb'],https://www.edamam.com/web-img/dae/dae039d7976b9636795a6270a3363b00.jpg
Keto Sausage Puffs,"['1 tbsp. extra-virgin olive oil', '1 lb. Italian sausage', '1 c. shredded cheddar, divided', '2 oz. cream cheese', '2 tbsp. grated Parmesan', '1 large egg', '1 c. almond flour', '1 tsp. baking powder', '1/2 tsp. kosher salt']","['Sugar-Conscious', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/bb4/bb417dc1e80f2dc0ed2e5bd4394714a5.jpg
Rosemary Keto Crackers,"['2 1/2 c. almond flour', '1/2 c. coconut flour', '1 tsp. ground flaxseed meal', '1/2 tsp. dried rosemary, chopped', '1/2 tsp. onion powder', '1/4 tsp. kosher salt', '3 large eggs', '1 tbsp. extra-virgin olive oil']",['Sugar-Conscious'],['Low-Carb'],https://www.edamam.com/web-img/eb3/eb39fe23f36dcbdf54e024d2eda5c21f.jpg
Keto Breakfast Cups,"['2 lb. ground pork', '1 tbsp. freshly chopped thyme', '2 cloves garlic, minced', '1/2 tsp. paprika', '1/2 tsp. ground cumin', '1 tsp. kosher salt', 'Freshly ground black pepper', '2 1/2 c. chopped fresh spinach', '1 c. shredded white cheddar', '12 eggs', '1 tbsp. freshly chopped chives']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/2ef/2efcbdd897049dae5b4b2b16d9b2b761.jpg
Keto Garlic Bread,"['1 c. shredded mozzarella', '1/2 c. finely ground almond flour', '2 tbsp. cream cheese', '1 tbsp. garlic powder', '1 tsp. baking powder', 'Kosher salt', '1 large egg', '1 tbsp. butter, melted', '1 clove garlic, minced', '1 tbsp. freshly chopped parsley', '1 tbsp. freshly grated Parmesan', 'Marinara, warmed, for serving']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/728/7283c099fc2328edc165116f6f15c6cf.jpg
Keto Taco Cups,"['2 c. shredded cheddar', '1 tbsp. extra-virgin olive oil', '1 small onion, chopped', '3 cloves garlic, minced', '1 lb. ground beef', '1 tsp. chili powder', '1/2 tsp. ground cumin', '1/2 tsp. paprika', 'Kosher salt', 'Freshly ground black pepper', 'Sour cream, for serving', 'Diced avocado, for serving', 'Freshly chopped cilantro, for serving', 'Chopped tomatoes, for serving']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/f04/f04a4b9b8d51ee352e67b9be7c02f69d.png
Keto Breaded Shrimp,"['Cooking spray', '6 oz. pork rinds', '1/4 c. grated Parmesan', '1 tsp. chili powder', '1/2 tsp. paprika', '1/2 tsp. garlic powder', '1/2 tsp. dried oregano', 'Kosher salt', '2 large eggs, beaten', 'Freshly ground black pepper', '1 lb. large shrimp', '1/2 c. mayonnaise (or sour cream)', 'Juice of 1/2 lemon', 'Dash of hot sauce', 'Freshly chopped parsley']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/6e3/6e337320ca4bfa5e7f79194e24fc072f.jpg
Keto Cloud Bread,"['3 large eggs, at room temperature', '1/4 tsp. cream of tartar', 'Pinch of kosher salt', '2 oz. cream cheese, softened', '1 tbsp. Italian seasoning', '2 tbsp. shredded mozzarella or grated Parmesan', '2 tsp. tomato paste', '1/8 tsp. kosher salt', '1 tsp. poppy seeds', '1 tsp. sesame seeds', '1 tsp. minced dried garlic', '1 tsp. minced dried onion', '1 1/2 tsp. ranch seasoning powder']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/fcd/fcd903c24239a9dc0609f3084b40c2c4.jpg
Keto Stuffed Peppers,"['4 slices bacon, cut into 1/2"" strips', '1/2 medium onion, chopped', '1 lb. ground beef', '1 tbsp. chili powder', '2 tsp. ground cumin', '1 tsp. dried oregano', '1 tsp. paprika', 'Kosher salt', 'Freshly ground black pepper', '1 c. low-sodium beef broth', '1 (14.5-oz.) can diced tomatoes, drained', '4 bell peppers, sliced in half', '2 c. shredded cheddar', '2 tbsp. thinly sliced green onions']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/644/6443a0274b4c9d503ca32a94a740f692.jpg
Keto Beef Stew,"['2 lb. beef chuck roast, cut into 1"" pieces', 'Kosher salt', 'Freshly ground black pepper', '2 tbsp. extra-virgin olive oil', '8 oz. Baby bella mushrooms, sliced', '1 small onion, chopped', '1 medium carrot, peeled and cut into rounds', '2 stalks celery, sliced', '3 cloves garlic, minced', '1 tbsp. tomato paste', '6 c. low-sodium beef broth', '1 tsp. fresh thyme leaves', '1 tsp. freshly chopped rosemary']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']","['High-Protein', 'Low-Carb']",https://www.edamam.com/web-img/496/496d20a01fd41bc543c72e6dd84393e4.jpg
