name,ingredients,health-info,diet,image
Vegetarian Tagine,"['1 tablespoon olive oil', '1 small onion, diced', '1 garlic clove, minced', '1 stalk celery, diced', '1 carrot, diced', '1 teaspoon paprika', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground cumin', '1/2 teaspoon fresh ginger, grated or 1/4 teaspoon ground ginger', '2 teaspoons salt', '1 (14.5-ounce) can diced tomatoes', '1 small butternut squash, peeled and cut into chunks (about 2 cups)', '2 cups cauliflower florets (1 small head)', '2 cups low sodium vegetable broth', '2 cups cooked chickpeas or 1 (15-ounce) can, rinsed and drained', '1/4 cup raisins or currants', '3 cups cooked couscous']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/50c/50c5fd7f731a6a4a88c2110acf23d4cc.jpg
Vegetarian Bagel,"['1 x Bagel', '1 x Cream Cheese', '1 x Tomato', '2 x meunster cheese']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/8cf/8cfd05657ae0e945594a2790c53182bc.jpg
Vegetarian Tuscan Vegetable Soup,"['2 Tablespoons extra-virgin olive oil', '1 onion, chopped', '1 carrot, chopped', '2 cloves garlic, chopped', '1 15 Ounce can cannellini beans, drained and rinsed', '1 15 Ounce can diced tomatoes', '1 Teaspoon fennel seeds', '1/4 Teaspoon thyme', '3-4 Cups vegetable broth or stock', '2 Cups kale, chopped', '5 vegetarian sausage links, chopped, preferably Morningstar Farms brand', 'Salt and pepper', 'Freshly grated Parmigiano-Reggiano (optional)']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/ab5/ab58258794b8c3be709774027420d3d8.jpg
Vegetarian chilli,"['175g/6oz green lentils', '2 tbsp sunflower oil', '1 large onion, chopped', '1-2 cloves garlic, crushed', '1-2 tsp chilli powder', '1 tsp cumin seeds', '1 red and 1 green pepper, stalk and seeds removed, and chopped', '2 carrots, peeled and chopped', '2 x 400g/14oz cans chopped tomatoes', '1 heaped tbsp tomato purée', '300ml/½ pint vegetable stock', '100g/4oz frozen peas', '175g/6oz mushrooms, wiped and quartered', '1 courgette, chopped', 'Salt and freshly ground black pepper', '1 can kidney beans, drained']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/88f/88f6d7ddf7a4d4d2d3383c51dc19f54e.jpg
Vegetarian Gumbo,"['½ cup + 1 tbsp all purpose flour', '½ cup vegetable oil', '4½ cups vegetable stock (room temperature)', '1 cup okra, cut into rounds or 1 inch pieces slit in half', '1 medium carrot, sliced or diced', '1 sweet potato, diced', '1 leek, finely chopped', '½ cup celery, finely chopped', '½ cup red onions, finely chopped', '½ cup green bell pepper, finely chopped', '½ cup scallions, finely chopped', '4 cloves garlic, finely chopped', '1 tbsp oil', '2 bay leaves', '2 tsp smoked paprika', '2 tsp ground cumin', '1 tbsp tabasco sauce', '¼ cup parsley, roughly chopped', 'Salt & pepper']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/15c/15c57e69e913be9d452625343a1e1505.jpg
Vegetarian Chili,"['12 oz. dried dark kidney beans, soaked overnight', '12 oz. dried pinto beans, soaked overnight', 'Kosher salt, to taste', '1⁄4 cup extra-virgin olive oil', '12 cloves garlic, minced', '3 dried chipotle chiles', '2 bay leaves', '2 large white onions, chopped', '1 dried ancho chile', '8 oz. button mushrooms, quartered', '6 medium tomatoes, chopped', '1 1⁄2 cups canned hominy, drained', '1⁄2 cup tomato paste', '2 tbsp. red wine vinegar', '2 tsp. fresh thyme leaves', '1 tsp. dried oregano', '1 tsp. ground cumin', '8 sun-dried tomatoes, chopped', '3–6 naga jolokia or habanero chiles, slit lengthwise down one side', 'Freshly ground black pepper, to taste', 'Sour cream, to garnish', 'minced cilantro, to garnish', 'minced red onion, to garnish']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/b6f/b6fe13bcd09cd000faca7aa534a180f0.jpg
Ultimate Tostada Bar: Smoky Refried Beans,"['2 cans vegetarian refried beans', '1 cup water', '1 rounded tablespoon chipotle in adobo sauce, seeded and pureed']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/e24/e242a69e7a02163f8ff7f591a657a0af.jpg
Vegetarian Pancit Bihon,"['4 cups vegetable stock', '8 oz 227 grams bihon noodles (Philippine rice noodles)', '1-2 tablespoons canola oil', '1 medium onion finely diced', '3 cloves garlic crushed', '1 lb trumpet mushrooms sliced into bite sized pieces', '6 oz firm tofu drained, dried, and cut into 1/2 inch pieces (optional)', '3 tablespoons soy sauce', '1 Tbsp vegetarian fish sauce substitute or regular fish sauce, to taste', 'Ground pepper to taste', '1 Chinese/Napa cabbage sliced', '2 carrots julienne cut', '2 stalks of celery sliced on bias', '1 cup snow peas', 'cilantro for garnish', 'lemon wedges for garnish']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/afb/afb70ebcab234272d5b736da46bad7af.jpg
Vegetarian Stock,"['4 cups (12 oz.) soy bean sprouts', '2 ears fresh corn', '6 medium dried shiitake mushrooms', '1 large (1 lb.) daikon radish', '1 piece 2-inch length of ginger root sliced into thick pieces', '4 scallions cut into 2-inch length pieces', '1 cup shaoxing cooking wine', '3 quarts water']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free']",['Low-Fat'],https://www.edamam.com/web-img/fe1/fe18637b94e5e04cfe0c5273c0901c09.jpg
BBQ Sauce recipes,"['1 small onion (grated)', '2 cloves garlic (grated)', '1 cup ketchup', '2 tablespoons dijon mustard', '2 tablespoons brown sugar', '2 tablespoons Worcestershire sauce (a vegetarian one for vegetarian)', '2 tablespoons apple cider vinegar', '1 tablespoon chipotle chili powder', '1/2 teaspoon smoked hot paprika', 'salt', 'pepper']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/fed/fed9ca0ac635ed2feebd5344ede99b64
Vegetarian Asian Lettuce Wraps,"['3 tablespoons sesame oil, divided', '2 cloves garlic, thinly sliced', '1 small white onion, diced', '1 (12-ounce) package frozen vegetarian ground beef (such as Boca Veggie Ground Crumbles), defrosted', '1 (8-ounce) can chestnuts, rinsed, drained, and chopped', '1 cup cup shiitake mushrooms, cleaned and sliced', '1/4 cup hoisin sauce', '2 tablespoons soy sauce', '1 teaspoon grated fresh ginger', '1 tablespoon hot sauce (such as Sriracha)', '1 tablespoon rice wine vinegar', '1 tablespoon fresh lime juice', '1/2 teaspoon kosher salt', '1/2 teaspoon black pepper', '2 green onions, thinly sliced', '1 1/2 tablespoons sesame seeds', '8 butter lettuce leaves']","['Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/cff/cffdeabfd4b70ba5ca042d10b3f51074.jpg
Buddhist Vegetarian Stew (Lo Han Jai) recipes,"['2 tablespoons vegetable oil', '8 fresh brown and/or white mushrooms (remove stems and slice caps)', '8 fresh Chinese water chestnuts (peel and quarter) or ½ cup fresh jicama, sliced', '8 fresh Chinese water chestnuts (peel and quarter) or ½ cup fresh jicama, sliced', '1 carrot (peel and cut into julienne strips)', '2 cups Napa cabbage (torn into small strips)', '1 cup vegetarian broth', '1 cup firm tofu (bean cake) (cut to ½” cubes)', '8 snow peas or snap peas (remove strings and cut to thin slivers)', '2 tablespoons soy sauce (low-sodium preferred)', '1 tablespoon cornstarch mixed well with 2 teaspoons cold water', '1 tablespoon cornstarch mixed well with 2 teaspoons cold water', '1 teaspoon sesame oil', 'chinese parsley', '2 ounces bean thread (cover with water and boil for 5 min, then drain)', '½ cup fresh tofu skin (yuba) (cut to bite-size pieces)', '2 cups fresh bean sprouts']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/83b/83be79084f2ec329fdf0ce7c3401026a
Vegetarian Jambalaya,"['2 tablespoons olive oil', '1 medium onion, diced', '2 stalks celery, diced', '1 yellow pepper, diced', '4 cloves garlic, minced', '2 tablespoons Cajun seasoning', '2 cups long grain rice, washed \\u0026amp; drained', '1 28 oz tin diced tomatoes', '1 tablespoon fresh thyme leaves', '1 bay leaf', 'salt to taste', '4 cups vegetable broth', '2 pounds fava beans']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/812/8121fab62b5bbbbd0b59f95351ef6fd7.jpg
Vegetarian Gumbo,"['½ cup all-purpose flour', '⅓ cup extra-virgin olive oil', '1 small butternut squash, peeled, seeded and cubed (3/4- to 1-inch)', '2 cups chopped yellow onions', '2 cups chopped poblano peppers', '1 cup chopped celery', '8 cups low-sodium vegetable broth', '1 (28 ounce) can whole plum tomatoes, drained and crushed', '1 ¾ teaspoons salt', '3 cups fresh okra, trimmed and sliced (3/4-inch)', '3 cups chopped zucchini', '2 (15 ounce) cans no-salt-added pinto beans, rinsed', '2 tablespoons hot sauce', '1 tablespoon red-wine vinegar', '½ teaspoon ground pepper', '4 cups cooked brown rice, warmed']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/117/117e588455b7f23c3cde6c9b335c6089
Slow-Roasted Tomato & GruyèRe Tart,"['200.0g plain flour , plus extra for dusting', '3.0 tbsp pesto (choose a vegetarian one)', '2 eggs', '100.0g butter , cut into small pieces', 'handful basil leaves , torn', '100.0g grated Gruyère (or vegetarian alternative)', '150.0ml milk', 'Ingredients FOR THE PASTRY', 'handful black olives', 'FOR THE FILLING', '1.0 tbsp olive oil', '150.0ml single cream', '50.0g grated Gruyère (or vegetarian alternative)', '500.0g smallish vine tomatoes , halved']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/0ee/0ee6e9c7d9325317041f26b67f2633ff.jpg
Vegetarian Cassoulet,"['3 medium leeks (white and pale green parts only)', '4 medium carrots, halved lengthwise and cut into 1-inch-wide pieces', '3 celery ribs, cut into 1-inch-wide pieces', '4 garlic cloves, chopped', '1/4 cup olive oil', '4 thyme sprigs', '2 parsley sprigs', '1 Turkish or 1/2 California bay leaf', '1/8 teaspoon ground cloves', '3 (19-ounce) cans cannellini or Great Northern beans, rinsed and drained', '1 quart water', '4 cups coarse fresh bread crumbs from a baguette', '1/3 cup olive oil', '1 tablespoon chopped garlic', '1/4 cup chopped parsley']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/9a6/9a6e3013f417575a8a92b5aeabeb9b7e.jpg
Vegetarian Lasagne,"['12 whole lasagne noodles (about 12 ounces)', '1 small bunch broccoli (about 12 ounces), stalks trimmed, washed', '4 tablespoons olive oil', '½ cup chopped onion', '2 teaspoons chopped garlic', '2 containers (15 ounces each) ricotta cheese', '2 eggs, beaten', '4 tablespoons grated Parmesan cheese', '4 tablespoons chopped Italian flat-leaf parsley', 'Freshly ground black pepper', 'Pinch of nutmeg', '2 large carrots, trimmed, peeled, and coarsely chopped', '2 cans (15 ounces each) whole tomatoes with juices, cut up with scissors', '1 tablespoon chopped fresh basil leaves', 'Salt', '8 ounces large mushrooms, wiped clean and coarsely chopped', '1 green or red bell pepper, coarsely chopped', '1 tablespoon fresh lemon juice', '2 cups shredded mozzarella cheese (8 ounces)']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",[],https://www.edamam.com/web-img/880/8808c6a8fae262b301ded507e9bb7203.jpg
Vegetarian Chili,"['3 tbsp. olive oil', '1 c. diced onion', '2 tbsp. minced garlic', '1 medium red bell pepper', '1 medium green bell pepper', '1 c. thinly sliced carrots', '¼ c. chili powder', '1 tbsp. ground cumin', '1 tsp. salt', '.13 tsp. ground red pepper (cayenne)', '8 oz. fresh tomatillos', '1 medium zucchini', '2 can black beans', '1 can tomatoes in purée, tomatoes coarsely chopped (see Note)', '½ c. chicken or vegetable broth']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/243/24306ab63e4d66407437bcbe9ecf2081.jpg
Vegetarian Minestrone,"['1 tablespoon olive oil, plus more for drizzling', '1 medium onion, diced', '1 large leek, white and pale green parts only, halved lengthwise, sliced crosswise 1/4 inch thick, and washed well', '1 medium carrot, sliced crosswise 1/4 inch thick Carrots Peeled Baby $0.49 thru 11/25', '2 garlic cloves, minced', '1 medium zucchini, quartered lengthwise and sliced crosswise 1/2 inch thick', '1/4 small head cabbage, halved lengthwise and shredded', '1 tablespoon chopped fresh rosemary or 1 teaspoon dried', '1 can (14.5 ounces) diced tomatoes', 'Coarse salt and ground pepper', '1 can (19 ounces) kidney beans, drained and rinsed', '4 ounces small elbow macaroni', 'Grated Parmesan cheese, for garnish']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/e10/e10ee7fe7961b9ee3821a35297700602.jpg
Vegetarian Chili,"['4 ribs celery, chopped', '4 cloves garlic, minced', '2 large onions, chopped', '2 large green bell peppers, chopped', '2 cans (14.5 ounces each) diced tomatoes, drained', '1 can (15 ounces) pinto beans, rinsed and drained', '1 can (15 ounces) black beans, rinsed and drained', '1 can (15 ounces) kidney beans, rinsed and drained', '1 can (15 ounces) chickpeas, rinsed and drained', '2 cups frozen whole kernel corn', '1 can (4 ounces) chopped green chiles', '1 cup salsa', '1 cup low-sodium tomato or vegetable juice', '1 1/2 cups reduced-sodium beef broth', '1 tablespoon ground cumin', '1 tablespoon chili powder', '1 teaspoon ground smoked paprika']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/507/5072c509435f772f1e1d6900c2c1a00d.jpg
Vegetarian Chili,"['2 1/2 quart water', '1 lb dried dark red kidney beans', '2 x bay leaves', '4 x dried ancho, quajillo', 'Salt to taste', '1 1/2 cup boiling water', '3 tbsp canola oil', '2 x onions', '6 x garlic cloves', '1 tbsp ground cumin', '1/2 cup brewed coffee', '14 1/2 oz diced tomatoes', '1/4 cup fresh cilantro leaves']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c63/c63bca480cded1c29f8434ec77b368eb.jpg
"""Meaty"" Vegetarian Chili","['2 tablespoons extra-virgin olive oil', '4 garlic cloves, thinly sliced', '2 medium carrots, peeled and chopped', '1 green bell pepper, chopped', '1/2 medium yellow onion, peeled and chopped', '6 ounces ounces frozen vegetarian ground beef (such as Boca Veggie Ground Crumbles), defrosted', '1 (28-ounce) can, diced tomatoes', '1 (15-ounce) can black beans, rinsed and drained', '1 (15-ounce) can chickpeas, rinsed and drained', '1 (15-ounce) can red kidney beans, rinsed and drained', '1 (8.5-ounce) can sweet, whole kernel corn, rinsed and drained', '1 tablespoon tomato paste', '1/2 cup water', '1 tablespoon chili powder', '1 tablespoon ground cumin', '1 teaspoon smoked paprika', '1 teaspoon crushed red pepper', '1 1/4 teaspoons salt', '1/2 teaspoon black pepper', '1/2 cup shredded pepper Jack cheese', '1/2 cup sour cream', '1 cup thinly sliced green onion']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/1c1/1c16f7c3b4015b9b1ea721da302765e1.jpg
Vegetarian Gravy,"['1 medium onion, quartered', '2 stalks celery, roughly chopped', '1 medium carrot, roughly chopped', '3 cloves garlic, crushed', '1 teaspoon vegetable oil', 'Kosher salt', '1 ounce dried shiitake mushrooms (about 1 heaping cup)', '6 sprigs thyme', '2 sun-dried tomatoes', '2 tablespoons low-sodium soy sauce', '1 dried bay leaf', '4 tablespoons unsalted butter', '6 fresh sage leaves', '1/3 cup all-purpose flour', '1/4 cup chopped fresh parsley', 'Freshly ground black pepper']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/251/2518136e4353392acebf48215d9153d5.jpeg
Vegetarian Udon,"['1 lb. frozen or fresh udon noodles prepared according to package directions', '4 cups vegetable broth', '2 cloves garlic minced', '1/2 inch piece fresh ginger minced', '2 tablespoons soy sauce', '1 tablespoon sesame oil', '2 teaspoons sugar', '1 cup medium tofu cubed', '1 cup broccoli florets', '1/2 cup matchstick carrots', '2 cups spinach', '1/2 cup sliced mushrooms', '1 tablespoon sesame seeds']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/562/5624f1980207510b8b5911adb4eaf2f3.jpg
Vegetarian Enchiladas,"['1 olive oil', '1/2 yellow onion, diced', '8 baby portobello mushrooms, sliced and halved', '1/2 canned sweet yellow corn', 'One 16-ounce can black beans', 'One 12-ounce jar enchilada sauce', 'Six 8-inch whole-wheat tortillas', '1 shredded Cheddar cheese']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/34f/34f43db99aef9a4da11e91871c21f843.jpg
Vegetarian Quiche,"['1 frozen pie crust, thawed (pre-made, or use your favorite recipe)', '1 tablespoon olive oil', '1/2 onion', '1 cup broccoli', '1 cup chopped leeks', '1 cup spinach', 'Salt and pepper, to taste', '4 eggs', '1/2 cup organic dairy milk', '1/2 cup organic plain yogurt', '2 ounces mixed organic cheese, plus extra for topping (I prefer a combination of Swiss and cheddar)']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",[],https://www.edamam.com/web-img/a0a/a0a1cd228b50b815c7802287ff59f6dd.jpg
Vegetarian Moussaka,"['2 medium eggplants, sliced into 1/2"" rounds', 'Kosher salt', '4 tbsp. extra-virgin olive oil, divided', '1 medium yellow onion, chopped', '8-oz. baby bellas, sliced', '3 cloves garlic, minced', '1 c. green lentils', '1 (14.5-oz.) can diced tomatoes', '2 c. water', '1 tsp. dried oregano', 'Freshly ground black pepper', '2 tbsp. butter', '2 tbsp. all-purpose flour', '2 c. milk', '3/4 c. freshly grated Parmesan, divided', '2 large egg yolks']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/f42/f428d0924fee29ddae8155b1cdaaeb03.jpg
Vegetarian Lasagna,"['1 box “no-bake” lasagna noodles', '1 jar of your favorite marinara sauce (i used whole foods 365 brand)', '8 oz mushrooms, sliced', '2 10-oz bags baby spinach', '1 15-oz container ricotta cheese', '1 package part-skim shredded mozzarella cheese', '2 cloves garlic, minced', '1/2 tsp salt', '1/4th tsp pepper', '1.5 tablespoon olive oil']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/99d/99d455bfc1b3d3da6ee0e820c4b458f2.jpg
Vegetarian Chili,"['2 tablespoons vegetable oil', '1 large onion, chopped', '4 large cloves garlic, minced', '3 tablespoons chili powder', '1 medium-size sweet green pepper, cored, seeded and diced', '1 medium-size sweet red pepper, cored, seeded and diced', '1 medium-size zucchini, diced', '1 medium-size yellow squash, diced', '1/2 teaspoon dried oregano', '1/4 teaspoon ground red pepper (cayenne)', '1 can (14.5 ounces) stewed tomatoes', '1 can (11 ounces) corn kernels, drained', '1 can (15.5 ounces) black beans, drained and rinsed', '1/4 teaspoon salt', 'Accompaniments, optional: cooked rice, sour cream and shredded cheddar cheese']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/4de/4de527fc95a9af7e6109678871985b3c.jpeg
Macaroni cheese with veg,"['500ml skimmed milk', '25g cornflour', '220g macaroni', '100g extra mature cheddar , grated (check the label for vegetarian)', '25g Grana Padano or vegetarian altenative, grated', '8 blocks frozen spinach , defrosted', '220g ripe cherry tomatoes , halved']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/083/08313f4f1c6c1207ffb902aa0675e95b.jpg
Spaghetti with Vegetarian “Meat” Sauce,"['2 tablespoons extra-virgin olive oil', '4 garlic cloves, thinly sliced', '1 small yellow onion, peeled and chopped', '1 cup baby portobello mushrooms, cleaned and chopped', '6 ounces frozen vegetarian ground beef (such as Boca Veggie Ground Crumbles), defrosted', '1 (24-ounce) jar tomato sauce (such as Rao’s Tomato Basil)', '1 tablespoon Italian seasoning', '1/2 teaspoon crushed red pepper flakes', '1/2 teaspoon salt', '1/2 teaspoon black pepper', '2 cups baby spinach', '12 ounces ounces whole-grain spaghetti, cooked according to package directions and drained', '3 tablespoons finely chopped fresh basil', '3 tablespoons freshly grated Parmesan or pecorino Romano cheese']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/f01/f018335fe358a9e409a37e2f9489fa85.jpg
