name,ingredients,health-info,diet,image
Spicy Ginger Garlic Soy Tofu | Good Habits and Guilty Pleasures recipes,"['1/4 c rice wine or dry sherry', '2 t rice vinegar', '1/4 c soy sauce (use a wheat-free version for gluten-free)', '1 t toasted sesame oil', '2 garlic cloves, minced', '1 t minced fresh ginger', '1/2 c sugar', '1 lb extra-firm tofu, patted thoroughly dry and cut into 2 x 2 x 1/3-inch pieces', '2 T vegetable oil', '1/2 c thinly sliced white onion', '4 or more dried small red chilies (optional)', '5 scallions, white and light green parts only, thinly sliced']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free']",['Balanced'],https://www.edamam.com/web-img/98d/98d3cb5b76fbf828af4d0dc419cabd20
Colombe’s Wheat-Free Lavender Apricot Crisp,"['2 pounds ripe organic apricots (16 to 18 apricots), pitted', '¾ cup organic cane sugar or maple sugar, plus extra for sprinkling', '1 tablespoon plus 1 teaspoon organic arrowroot or cornstarch', '2½ tablespoons dried organic lavender flowers (found at specialty stores and farmers’ markets)', '1½ cups organic oat flour (see Note)', 'Pinch of salt', '1/3 cup organic unsalted butter, melted', '1/3 cup organic plain yogurt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/90b/90b01d29400e345bf793452935e5f380.jpg
Crisp-Tender Brussels Sprouts In 7-Spice Broth,"['3 star anise pods', '1 ½ tsp. whole coriander', '1 ½ tsp. whole black peppercorns', '½ tsp. whole cloves', '½ tsp. fennel seeds', '½ tsp. whole allspice', '2 green cardamom pods', '2 tsp. toasted sesame oil, divided', '2 tsp. canola oil, divided', '1 medium bulb fennel, cut into ⅛-inch slices', '1 large carrot, thinly sliced on the bias', '1 large parsnip, thinly sliced on the bias', '4 scallions, cut into 1-inch batons', '4 cups homemade or purchased vegetable stock (non-tomato-based preferred)', '¼ cup freshly squeezed lime juice', '2-3 tbsp. soy sauce or wheat-free tamari', '1 ½ lbs. Brussels sprouts, ends and outer leaves trimmed', 'Kosher salt and freshly ground white pepper, to taste', '1-2 tsp. toasted sesame seeds, for garnish']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/5dd/5ddbc93287dc4bd5ee89166711fe15ca.jpg
Pan-Steamed Chicken + Broccoli recipes,"['1/4 cup wheat-free tamari', '1/4 cup chicken broth', '1 inch piece of ginger, finely chopped', '2 garlic cloves, finely chopped', '2 organic boneless, skinless chicken breasts, cut into strips', '1 small head broccoli, torn into bite-size pieces', '2 tablespoons of toasted sesame seeds', '2 tablespoons sesame oil', '1 scallion, chopped to garnish']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/e67/e677ea3ea1dbb741b2e9606a508a3d4a
Savory Summer Watermelon Salad,"['1/4 cup water', '3 tablespoons brown sugar', '1 1/2 tablespoon sherry vinegar', '1 tablespoon wheat free tamari', '1 tablespoon meyer lemon juice', '1 tablespoon olive oil', '8 cups of cubed seedless watermelon, chilled', '3/4 cups cilantro leaves, washed and dried thoroughly', '2/3 cups blanched sliced almonds (from the bulk bins)', 'Freshly ground black pepper']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/6f0/6f0af6a09c2684e17dc561fb116c9aab.JPG
Whole Wheat Blackberry Ricotta Scones recipes,"['1 cup (120 grams) whole-wheat flour', '1 cup (125 grams) all-purpose flour', '1 tablespoon (15 grams) baking powder, preferably aluminum-free', '1/4 cup (50 grams) sugar', '1/2 teaspoon fine grain sea salt', '6 tablespoons (3 ounces or 85 grams) unsalted butter, chilled', '1 cup (4 3/4 ounces or 135 grams) fresh blackberries', '3/4 cup (190 grams) whole-milk ricotta', '1/3 cup (80 ml) heavy cream']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/ef8/ef8c83dacff0f6d03697cd305b18faf5
Stuffed Moroccan pitta,"['2 wheat-free pitta bread pockets', ""4 falafel, halved (from Falafels with houmous recipe, in 'goes well with')"", ""4 tbsp houmous (from Falafels with houmous recipe, see 'goes well with')"", '½ red pepper, deseeded and sliced', 'handful rocket leaves']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/b89/b89a5ff93fdb5cad0f21af49d5473217.jpg
Hot Cereal with Apple Butter and Walnuts recipes,"['1 cup fat-free milk', '3 tablespoons hot wheat cereal (not instant)', '3 tablespoons apple butter', '1 teaspoon light-brown sugar', '1 tablespoon chopped walnuts']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/7b6/7b634af2e2c75d7191ba945e6fd81f18
Micro-Brewery Honey-Wheat Bread,"['3/4 cup (6 ounces) amber ale or mild-flavored beer', '1/4 cup (2 ounces) orange juice', '3 tablespoons (2 1/4 ounces) honey', '4 tablespoons (1/2 stick, 2 ounces) unsalted butter, cut into 6 pieces', '1 3/4 cups (7 ounces) traditional whole wheat flour', '1/2 cup (1 3/4 ounces) old-fashioned rolled oats', '1 cup (4 1/4 ounces) unbleached all-purpose flour', '1 1/4 teaspoons salt', '1 1/4 teaspoons instant yeast']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free']",[],https://www.edamam.com/web-img/90b/90b9ddf1f5923e79b492d3b98e45f44d.JPG
Garlic Ginger Chicken Wings,"['4 cloves garlic, finely minced', 'One 2 1/2-inch section fresh ginger, peeled and finely sliced', '1/4 cup grapeseed oil or other neutral cooking oil', '1/4 cup soy sauce, preferably wheat-free', '1/4 cup maple syrup', '1 3/4 pound chicken wings, split']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/a3f/a3f72f222d0caa080a6a4ebf5d2ee0ca.jpg
Blender Girl: Pad Thai,"['1 (14-ounce/395g) package rice stick noodles', '2 tablespoons apple cider vinegar', '1 tablespoon coconut sugar', '2 small radishes', '1 1/2 carrots', '2 tablespoons wheat-free tamari or soy sauce, plus more to taste', '2 tablespoons toasted sesame oil', '2 teaspoons freshly squeezed lime juice, plus more to taste', '8 ounces (230g) tempeh, thinly sliced, or very firm tofu, cubed', '4 green onions, sliced on the diagonal into 2-inch (5cm) pieces (white and green parts)', '2 heads baby bok choy, sliced lengthwise into thin strips', 'Natural salt', '1/4 cup (60ml) toasted sesame oil', '1/4 cup (60ml) plus 3 tablespoons wheat-free tamari or soy sauce', '1/4 cup (60ml) plus 3 tablespoons coconut nectar (or other natural liquid sweetener)', '2 tablespoons freshly squeezed lime juice', '1 1/2 teaspoons minced garlic (about 2 cloves)', '1/2 teaspoon minced ginger', '1 teaspoon red curry paste, plus more to taste', '1/8 teaspoon dried red pepper flakes', '2 cups (120g) bean sprouts, to garnish', '1 cup (140g) roughly chopped raw unsalted cashews, to garnish', 'Cilantro, to garnish', '1 lime, cut into wedges, to garnish']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/d4c/d4ca37cf2840b9ad3629ae5cfd5f4e45.jpg
Homemade Wheat Thins recipes,"['1 1/4 cups (5 oz) 100% whole wheat flour', '1 1/2 tablespoons sugar', '1/2 teaspoon salt, plus extra for sprinkling on', '1/4 teaspoon paprika', '4 tablespoons Earth Balance (I used soy-free) or butter', '1/4 cup + 2 tbsp water (or a tiny bit more if dough is too dry)', '1/4 teaspoon vanilla']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/3f1/3f170f4b77223604ea179a43acb92a45
Pesto Pasta Salad recipes,"['4 cups uncooked spiral pasta (use rice pasta for wheat-free version)', '1 cup fresh basil pesto', '2 Tbsp chopped green olives, or olive tapenade', '1/3 cup pine nuts', '1 cup frozen peas, defrosted (or fresh if you can get them)', '12 ounces cherry tomatoes, halved', 'fresh basil leaves', '1 Tbsp olive oil', 'salt', 'pepper']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/db3/db3afd446dc66de87b17d7d838bea574
Cauliflower “Fried Rice” recipes,"['1 small head cauliflower, cleaned and broken into large florets', 'neutral oil', '2 teaspoons toasted sesame oil', '1 cup diced zucchini', '2 teaspoons very finely chopped ginger', '1 garlic clove, finely chopped', '2 tablespoons sliced scallions, about 2 small scallions', '1 packed cup cleaned and shredded kale', '1 tablespoon coconut aminos', '1 tablespoon wheat free tamari']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/cf3/cf349000d0cacc9499462add57cfbd34
Nut-Free Energy Bars,"['1½ cups cups pitted dates (about 13 ounces), chopped', '2¼ cups old-fashioned rolled oats', '1 cup raw sunflower seeds*', '⅔ cup wheat germ', '1 cup raisins', '6 tablespoons (¾ stick) unsalted butter, melted', '¼ cup pure maple syrup', '½ teaspoon fine salt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/7ca/7cafbd41c9307164496044780695e3ca.jpg
Roasted Red Pepper Pesto Pasta with Feta and Kalamata Olives recipes,"['1 pound pasta (I used whole wheat penne) (gluten free for gluten free)', '1/2 cup greek style roasted red pepper pesto', '1/4 cup kalamata olives (pitted and coarsely chopped)', '1 handful parsley (chopped)', '1/2 cup feta (crumbled)']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/1cb/1cbb443609c16f9c6a5225178e10f74f
Herby fondant potatoes,"['1½ kg small floury potato, like Desirée or Maris Piper, peeled', '4 tbsp olive oil', '3 garlic clove, bashed', '3 thyme sprigs', '3 lemon thyme sprigs', '2 rosemary sprigs', '3 bay leaf', 'pared zest 1 lemon, peeled with a vegetable peeler', 'about 600ml gluten- and wheat-free chicken or vegetable stock (check the label)']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/327/327ac91f8323b3d705d505d3e0db45d6.jpg
Dairy-Free Pumpkin Pie,"['1 cup whole-wheat flour', '½ cup all-purpose flour', '1 teaspoon kosher salt, divided', '½ cup vegetable shortening, cubed and frozen', '4-5 tablespoons ice water', '1 (15 ounce) can pumpkin', '¾ cup light coconut milk (see Tip)', '¾ cup packed light brown sugar', '¼ cup cornstarch', '1 teaspoon vanilla extract', '½ teaspoon ground cinnamon', '¼ teaspoon ground ginger', '¼ teaspoon ground nutmeg', 'Dairy-free coconut whipped topping, thawed (optional)']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/cb2/cb2f5cece2702e106dcef37afd967072
Whole Wheat S'more Cookies Recipe,"['3 cups whole wheat flour', '1 1/2 cups packed light brown sugar', '3/4 teaspoon salt', '1/2 teaspoon baking soda', '2 large eggs', '1/2 cup buttermilk', '1 tablespoon dark molasses', '1 1/2 teaspoons vanilla extract', '1/2 cup (1 stick) unsalted butter, melted', '1 1/2 cups milk chocolate chips', '1 cup mini marshmallows (preferably a bit stale)', '3/4 cup coarsely chopped walnuts']","['Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/a7d/a7d6b312b185419cd6220c71072043a2.jpg
Indonesian Gado-Gado,"['1 tablespoon neutral vegetable oil or ¼ cup water', '2 shallots, chopped', '1 large clove garlic, chopped', '½ cup peanut butter (see Notes)', '1½ tablespoons wheat-free tamari', '1½ tablespoons fresh lemon juice', '1 teaspoon natural sugar', '¼ teaspoon cayenne', '¾ cup unsweetened coconut milk', '2 cups green beans, cut into 1-inch lengths', '1 cup small cauliflower florets', '2 carrots, shredded', '2 cups shredded cabbage', '1 cup fresh bean sprouts', '1/3 cup roasted peanuts']","['Vegan', 'Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/28e/28e116089bfc7ec9d13ca6b4207e1f0d.jpg
Coconut Cream of Wheat with Strawberries and Pistachios,"['1/2 cup canned fat-free evaporated milk', '2 tablespoons Wheatena or whole grain cream of wheat cereal', '1/2 teaspoon coconut extract', '1/4 cup sliced fresh or frozen and thawed strawberries', '1 tablespoon chopped pistachios', '1 teaspoon honey']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/691/6914cf9de12bd8bcae6cbe30e7a87bb5.jpg
Whole Wheat Penne with Meat Sauce,"['2 tablespoons olive oil', '1 small onion, minced', '1/2 pound ground chuck', '1 zucchini, grated', '2 cups whole cherry tomatoes, washed', '1 cup provolone cheese, cubed', '1 cup pecorino cheese, grated', '1 - 1/2 cup fresh mozzarella cheese, cubed', '1 tablespoon dried oregano', 'Salt to taste', 'Grinding black pepper to taste', '1/2 cup heavy cream', '1/2 cup minced fresh basil', '1/2 pound whole wheat penne, cooked al dente', '2/3 cup additional grated pecorino cheese']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/d20/d203f44d44d331f7b9eb43a66225a5f1.png
Pesto Pasta Salad,"['4 cup uncooked spiral pasta (use rice pasta for wheat-free version)', '1 cup fresh basil pesto', '2 tbsp chopped green olives, or olive tapenade', '1/4 cup pine nuts', '1 cup frozen peas, defrosted (or fresh if you can get them)', '12 oz cherry tomatoes, halved', 'Several fresh basil leaves, coarsely chopped', '1 tbsp olive oil', 'Salt and pepper']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/dca/dca258ef9232af95eac92ed5d731501a.jpg
Spicy State Fair Fried Noodles,"['1 teaspoon agave', '1 teaspoon tamarind paste', '1 teaspoon kochujang (korean chili pepper paste)', '1 teaspoon wheat free tamari', '1 teaspoon fish sauce', '1 teaspoon worcestershire sauce', '2 teaspoons sesame oil', '4 french breakfast radishes, ends trimmed, cut into matchsticks', '1 medium carrot, peeled, cut into 1 ½ inch lengths and then cut into matchsticks', '4 leaves of napa cabbage, ends trimmed, thinly sliced crosswise', '1 stalk celery, trimmed, thinly sliced on the bias', '2 1/2 ounces mung bean sprouts', '1 1/2- 2 ounce aburage (deep fried bean curd), cut into thin slices and then halved (i used two pieces)', '1 package (5.5 ounces) fully cooked yakisoba noodles (i use sun noodle brand \x96 check your japanese market in the refrigerated or frozen section)', '1 green onion, thinly sliced', 'Shichimi togarashi for sprinkling on top']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/edd/edd52d35b65b409ec54e31e68e15df42.JPG
Denver Omelette in a Mug,"['1/4 cup chopped green bell pepper', '2 tablespoons chopped onion', '1/2 cup fat-free liquid egg substitute', '1 ounce chopped 97 to 98-percent fat-free ham (about 2 slices)', '2 tablespoons shredded fat-free Cheddar cheese', 'Orange slices, for serving, optional', 'Serving suggestion: Whole-wheat English muffin.']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/154/1545730bcc9371c7bf651971686eabe5.jpeg
Buckwheat Soba Noodle Salad recipes,"['1 bunch scallions, thinly sliced (about 1 ¼ cup total)', '1 4-inch piece of ginger, peeled and very finely minced (a microplane works great here)', '2 teaspoons toasted sesame oil', '3 tablespoons wheat free tamari', '2 tablespoons rice vinegar', '¼ cup neutral oil (such as grapeseed)', '1 large pinch coconut sugar', '8 ounces soba noodles', '3 small or 1 large carrot, peeled and cut into julienne', '2 Persian cucumbers, cut into julienne', '1 large bok choy, cleaned and thinly sliced', '¼ cup chopped cilantro']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/b89/b89ca2e05a64f9e6d1c275cad30cb916
Whole Wheat Swedish Pancakes,"['1 1/4 cups whole wheat flour', '1/2 cup fat free powdered milk', '3/4 teaspoon salt', '2 1/2 cups water', '2 large eggs', 'butter for skillet']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",['Balanced'],https://www.edamam.com/web-img/795/7956df698cb62234e48a03b2a11244d7.jpg
Herb and Onion Wheat Biscuits recipes,"['cooking spray', '1 cup chopped onion', '3/4 cup fat-free milk', '1 1/2 cups all-purpose flour', '1/2 cup whole wheat flour', '2 teaspoons baking powder', '1/2 teaspoon salt', '1/4 teaspoon sugar', '1/4 teaspoon dried oregano', '1/4 teaspoon dried basil', '1/4 cup chilled butter, cut into small pieces']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/502/502261393a5613e21052701eae865623
Herby fondant potatoes,"['1 ½kg small floury potato , like Desirée or Maris Piper, peeled', '4 tbsp olive oil', '3 garlic cloves , bashed', '3 thyme sprigs', '3 lemon thyme sprigs', '2 rosemary sprigs', '3 bay leaves', 'pared zest 1 lemon , peeled with a vegetable peeler', 'about 600ml gluten- and wheat-free chicken or vegetable stock (check the label)']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/047/04734bb9559db5680ad6c08c868f6dd9.jpg
Healthy Makeover: Turkey Burgers,"['½ c. plain fat-free yogurt', '2 tbsp. plain fat-free yogurt', '2 green onions', '½ c. packed fresh mint leaves', '1 lb. lean ground turkey', '1½ oz. feta cheese', '1½ tsp. ground coriander', '2 whole wheat pitas', '2 tomatoes']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/63d/63d67c1893ba78e81db2bccdaac42fde.jpg
Turkey Burgers recipes,"['0.50 c. plain fat-free yogurt', '2 tbsp. plain fat-free yogurt', '2 green onions', '0.50 c. packed fresh mint leaves', '1 lb. lean ground turkey', '1.50 oz. feta cheese', '1.50 tsp. ground coriander', '2 whole wheat pitas', '2 tomatoes']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/ff1/ff163da443bc1e7d83d94df46205eb3e
"Dairy-Free, Egg-Free Double Chocolate Cupcakes","['For the cupcakes:', '1 cup white whole-wheat flour', '3/4 cup granulated sugar', '1/3 cup cocoa powder', '3/4 teaspoon baking soda', '1/2 teaspoon baking powder', '1/2 teaspoon fine salt', '1 cup soy milk', '2 teaspoons apple cider vinegar', '1/4 cup canola oil', '2 teaspoons pure vanilla extract', 'For the frosting:', '1 3.5-ounce bar semisweet chocolate, chopped', '1/4 cup soy milk', 'raspberries, for garnishing']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/e82/e82b36ef2e38d9908f18aa343f329277.jpg
Gluten-Free Tuesday: Allergen-free Chocolate Pumpkin Spice Cake,"['2 tablespoons ground flax meal', '1/4 cup hot water', '5 ounces (1 1/4 cups) white rice flour', '1.5 ounces (1/2 cup) cocoa powder', '2 ounces (1/3 cup) potato starch', '2 teaspoons pumpkin pie spice (reduce to 1 teaspoon for a less spicy cake)', '1 teaspoon baking powder', '1 teaspoon baking soda', '1 teaspoon salt', '1/2 teaspoon xanthan gum', '1/2 cup soy-free solid shortening', '7 ounces (1 cup) granulated or raw sugar', '1 (15 ounce) can pumpkin puree (pure packed pumpkin)', '1 ounce allergen-free chocolate, melted* (optional)', '*melt chocolate in the microwave. heat for 30 seconds on high. remove chocolate, stir, repeat until chocolate melts. or place chocolate in the top of a double boiler. heat water over medium-high heat, stir until chocolate melts.']",[],[],https://www.edamam.com/web-img/6f0/6f0915adf0823912aa43d88975264d22.jpg
Hamburger And Macaroni,"['1 pound ground beef', '1 yellow onion, chopped (or mixed chopped green onion greens and yellow onion)', 'Olive oil', '1/2 teaspoon Vegesal or other seasoned salt', 'Dash crushed red pepper', '1/2 teaspoon celery seed', '1 large can (28 oz) of diced tomatoes', '2 Tbsp Worcestershire sauce', '1/4 cup chopped parsley', '2 cups uncooked macaroni (use rice pasta for wheat-free version)']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/ee1/ee192304136fcc747c40901544c04c67.jpg
"""Pigs"" in a Blanket","['1 tablespoon whole wheat flour, for dusting', '1/2 pound store-bought whole wheat pizza dough', '3 extra-lean, nitrate-free, 100% beef hot dogs, each cut into 4 pieces', '1 tablespoon olive oil', '4 tablespoons unsalted stone-ground mustard']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/b0f/b0f3138eae8d96c07420eb242f03a7a0.jpg
Vegetable Sushi with Asian Dipping Sauce,"['1 large parsnip, peeled and chopped', '1/2 Teaspoon sea salt', '1/4 Cup raw pine nuts', 'Nori sheets', '1 carrot, cut into thin matchsticks', '1 zucchini, cut into thin matchsticks', '1 scallion, cut into thin matchsticks', '1 red bell pepper, cut into thin matchsticks', '1 avocado, small diced', 'Sprouts', '1/4 Cup wheat-free tamari', '2 Tablespoons seasoned rice vinegar', '1/8 Cup sesame oil', '2 Tablespoons agave nectar', 'Dash of cayenne', '1 Teaspoon wasabi powder']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/07f/07f146a676539c6e28f70faa78bebb1d.jpg
Old-Fashioned Whole-Wheat Bread,"['4-4½ cups whole-wheat flour, divided', '2 packages active dry yeast', '2 cups soy or rice milk', '1/3 cup light brown sugar', '2 tablespoons dairy-free shortening (see Notes)', '1½ teaspoons salt']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/326/3265a84abdf30865efe67dc3c3dd8c65.jpg
